feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,label
5.794258689758768,7.0,5.794258689758768,13.968174363816924,1.0,0.0,0.0,0.0,0.0,0.0,1.0,103.85858682885782,-7.0,-103.85858682885782,38.29564463837189,-767.5699186303161,0.0,1.0,0.0,-9.647698067552671,-7.0,9.647698067552671,18.26082948863086,26.97407564455733,0.0,0.0,1.0,-7.0,19.28746298228915,19.28746298228915,43.39336523024689,160.75654998852946,0.0,0.0,1.0,7.0,-27.41175713278939,27.41175713278939,49.83764578878214,-207.8308119682218,0.0,1.0,0.0,-7.0,84.71162606617177,84.71162606617177,48.909163920550064,539.8410754575111,0.0,1.0,0.0,7.0,-89.94005307477053,89.94005307477053,23.9604045692713,-570.1359340858539,0.0,0.0,1.0,1
-77.89818841920784,-7.0,77.89818841920784,11.198365075206787,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-7.0,-87.22151749082539,-87.22151749082539,21.02985302748268,6745.398203709548,1.0,0.0,0.0,1.0043524348688657,7.0,1.0043524348688657,31.47351867226067,-538.2568518903728,0.0,0.0,1.0,10.40157811679852,7.0,10.40157811679852,49.08476427768918,-472.4762721168653,0.0,0.0,1.0,-7.0,39.40201357014353,39.40201357014353,22.964328329614972,-3118.345477183225,0.0,0.0,1.0,71.3268525273521,7.0,71.3268525273521,38.93605718474963,-45.9993512429902,0.0,0.0,1.0,-106.81539131010626,-7.0,106.81539131010626,23.83487911741546,-202.42042023628892,1.0,0.0,0.0,1
40.22313050075408,7.0,40.22313050075408,16.39020854805237,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,-75.64077955003414,75.64077955003414,13.581745805651671,-3091.5089470197936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,-54.474546135623555,54.474546135623555,39.666211099351834,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-7.0,-68.29984699194722,-68.29984699194722,44.567752316043176,-859.4207518929954,1.0,0.0,0.0,-56.652481939361614,-7.0,56.652481939361614,11.381243974751323,-3135.1182411033346,0.0,1.0,0.0,95.94945416477415,7.0,95.94945416477415,41.036264868736126,5275.8029675868875,1.0,0.0,0.0,7.0,-116.22075073100183,116.22075073100183,49.684815194551135,-432.22343216764796,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,-53.306486828431694,53.306486828431694,20.85372519073018,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-7.0,-88.69433693069475,-88.69433693069475,32.23886436949853,-994.0057663138851,1.0,0.0,0.0,11.17597800791479,-7.0,-11.17597800791479,37.828535908530355,546.752124473752,0.0,1.0,0.0,-14.444825051243548,-7.0,14.444825051243548,33.46400121030606,-819.0028763331144,0.0,0.0,1.0,-7.0,50.43624679027183,50.43624679027183,25.379145708150823,-20.091680267119045,0.0,0.0,1.0,59.846084364568384,7.0,59.846084364568384,10.019918659111863,3239.1845079130767,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.0,61.36964289101143,-61.36964289101143,16.707072094095153,1.0,0.0,0.0,0.0,0.0,1.0,0.0,93.56038451797842,7.0,93.56038451797842,25.068533383184864,-5692.76738661405,1.0,0.0,0.0,106.5959632427065,7.0,106.5959632427065,24.202031854429418,-6492.756197828279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-7.0,31.027608664268566,31.027608664268566,44.31348931342701,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-45.27537725967935,7.0,-45.27537725967935,38.38864396667409,1355.7866877404551,0.0,1.0,0.0,7.0,-48.35506260836152,48.35506260836152,29.104707775118946,121.29217760865066,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,74.1154274249583,-74.1154274249583,20.94193890951264,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,47.613343013141396,-47.613343013141396,15.004346301205276,-185.51459088271832,0.0,0.0,1.0,-7.0,-10.768754166301077,-10.768754166301077,22.990840760323877,443.4267128106006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36.45184630046797,7.0,36.45184630046797,35.17027064737887,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-103.0906612509905,-7.0,103.0906612509905,40.65234947869499,466.47170465365764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-29.67476482180064,-7.0,29.67476482180064,41.19938486947278,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,105.41814173542652,-105.41814173542652,44.52509149464064,-3079.2585639500285,0.0,0.0,1.0,-3.8303304337830033,7.0,-3.8303304337830033,25.14537138367143,-234.5356667890855,0.0,0.0,1.0,19.36261102449641,7.0,19.36261102449641,29.778278054752466,-72.18507658112961,0.0,0.0,1.0,-7.0,118.0173169334882,118.0173169334882,41.353250689013784,-3551.1361249011725,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-27.261866227112865,-7.0,27.261866227112865,14.047014783433251,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,101.15422565054392,-101.15422565054392,24.451401925044813,-2708.6529679923174,0.0,1.0,0.0,-63.15844494889069,7.0,-63.15844494889069,25.471825220588467,-632.9421782320248,1.0,0.0,0.0,-7.0,65.596325269826,65.596325269826,36.639252241545236,-1837.2782444961795,1.0,0.0,0.0,-7.0,94.97044049646506,94.97044049646506,26.380986034321737,-2638.0714443446127,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,-14.12413339607886,14.12413339607886,20.72245728549758,0.0,0.0,1.0,1.0,0.0,0.0,0.0,33.27690509182895,7.0,33.27690509182895,26.998696271937522,519.007446525648,0.0,0.0,1.0,71.23777779902102,7.0,71.23777779902102,25.635283807046555,1055.1718764735979,0.0,1.0,0.0,-81.26914437828884,-7.0,81.26914437828884,49.0735979213582,-1196.856236184144,0.0,0.0,1.0,84.2001607776503,7.0,84.2001607776503,25.971096880546845,1238.25430279482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
75.01651795084204,7.0,75.01651795084204,21.070436505569138,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-72.2532732188322,72.2532732188322,21.613837933177308,-5469.188967427621,0.0,0.0,1.0,-82.8359053795106,-7.0,82.8359053795106,28.66224505606537,54.735712000679996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
65.22671000212883,7.0,65.22671000212883,49.01437238515352,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,82.75889302271152,-82.75889302271152,32.85954523913233,5349.090315289607,0.0,1.0,0.0,-7.0,-72.68467944121423,-72.68467944121423,25.56779625736436,-4691.982507509775,0.0,0.0,1.0,-7.0,-25.4559197532274,-25.4559197532274,12.22086092029667,-1611.4058955812263,0.0,1.0,0.0,7.0,14.07826826638291,-14.07826826638291,32.41101811300161,869.279121543531,0.0,0.0,1.0,7.0,-9.86234292195116,9.86234292195116,22.22100220594981,-692.2881817116562,0.0,1.0,0.0,-7.0,78.86521259825096,78.86521259825096,46.42891322792911,5193.118351402352,0.0,0.0,1.0,1
7.0,-23.94650286453526,23.94650286453526,26.55033710489289,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-34.54775133241338,-7.0,34.54775133241338,22.490215559898836,-876.2978262448887,0.0,1.0,0.0,36.20711839078405,7.0,36.20711839078405,33.58152828982521,916.0338642614776,0.0,1.0,0.0,-7.0,58.86471781585639,58.86471781585639,35.993918357012376,244.4275046592479,1.0,0.0,0.0,7.0,-75.54277728184071,75.54277728184071,49.003812959223374,-361.17392092113823,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,-56.4067920385918,56.4067920385918,12.025456752462382,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-6.2186755370103555,-7.0,6.2186755370103555,40.707022242765525,-399.7755377716213,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.0,-61.70560393139751,61.70560393139751,49.21016546135897,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-36.50077423110646,7.0,-36.50077423110646,41.76825416020098,-2203.3023178940157,0.0,1.0,0.0,7.0,28.515074395723587,-28.515074395723587,13.233413431657816,631.5447482898477,1.0,0.0,0.0,48.157139103924955,7.0,48.157139103924955,44.308729261042316,3020.5653520160085,0.0,1.0,0.0,7.0,-99.43760390352583,99.43760390352583,21.425680915256812,-264.12399980489823,0.0,0.0,1.0,7.0,-105.68917110436702,105.68917110436702,19.99439846407839,-307.88497021078655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-38.61406036555474,-7.0,38.61406036555474,14.483726556984289,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-82.4287477180346,7.0,-82.4287477180346,43.03930901787186,-847.2996565851254,0.0,1.0,0.0,67.12361409714502,-7.0,-67.12361409714502,44.25904041504716,740.1637212388983,0.0,0.0,1.0,-7.0,3.9558273029333972,3.9558273029333972,24.540227953131506,-201.7505542711798,0.0,0.0,1.0,24.32787242488475,7.0,24.32787242488475,43.42755305320868,-100.00331558468997,1.0,0.0,0.0,7.0,-75.5787632735397,75.5787632735397,39.24520498389446,2967.402927398434,0.0,1.0,0.0,-7.0,93.27068589158208,93.27068589158208,37.91442212295934,-3650.5598953542453,0.0,1.0,0.0,1
-117.62642055230747,-7.0,117.62642055230747,23.2328859443422,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,18.549315990481315,-18.549315990481315,34.89743378216346,-2132.8896436539967,1.0,0.0,0.0,-17.798098524444164,-7.0,17.798098524444164,24.16608265908944,698.7982541950431,0.0,1.0,0.0,7.0,-113.40993521290403,113.40993521290403,33.340945703998294,13389.004734162992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
116.78194884078553,7.0,116.78194884078553,13.059706553220085,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-7.0,-84.20534091621127,-84.20534091621127,33.807260346528835,-9784.66381499789,0.0,0.0,1.0,7.0,78.56299939186447,-78.56299939186447,30.24700557248883,9125.740175759382,0.0,0.0,1.0,-69.71847328208285,7.0,-69.71847328208285,17.972091492609085,1305.5029548600787,1.0,0.0,0.0,-7.0,59.14536023840203,59.14536023840203,45.51551240015177,6956.110433530896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,16.121529465029667,-16.121529465029667,33.30719335680594,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,-13.125609330970606,13.125609330970606,18.664026013659253,-204.72997157200192,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-7.0,82.33667495868487,82.33667495868487,32.285125062406834,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-7.0,11.367780510232357,11.367780510232357,23.940961986314207,496.7822611391676,0.0,1.0,0.0,7.0,-45.157181894807174,45.157181894807174,33.22956721891276,-260.2564514471439,0.0,1.0,0.0,-100.39699143133683,-7.0,100.39699143133683,21.693637433447748,8315.35445031185,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-7.0,-42.03821187006249,-42.03821187006249,35.18888358214343,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-7.0,-63.42094990112411,-63.42094990112411,24.806586364889572,149.67916621743132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-7.0,117.27264496032222,117.27264496032222,16.260421510860898,0.0,1.0,0.0,0.0,1.0,0.0,0.0,57.70351539346778,-7.0,-57.70351539346778,28.057820516941284,-6718.043873700635,1.0,0.0,0.0,9.998297730671798,7.0,9.998297730671798,33.01875804846,-1221.5268199766692,0.0,1.0,0.0,-82.20689003217262,-7.0,82.20689003217262,23.654119615928302,9689.619428035232,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,-42.055981039287836,42.055981039287836,40.562354625931356,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-7.0,-115.21642540675043,-115.21642540675043,16.236960332607254,-1100.906845122268,0.0,1.0,0.0,107.07746953390784,-7.0,-107.07746953390784,12.276505031073164,4454.248028452949,0.0,1.0,0.0,53.37938066891442,7.0,53.37938066891442,24.13651377507729,2293.9222213007924,0.0,1.0,0.0,66.35937645268478,7.0,66.35937645268478,32.2318092861996,2839.808677873075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-7.0,104.822767137619,104.822767137619,45.69647273813874,0.0,0.0,1.0,0.0,1.0,0.0,0.0,73.21923192217074,-7.0,-73.21923192217074,25.98596456314334,-7626.042497773023,1.0,0.0,0.0,2.483977819395103,7.0,2.483977819395103,43.67667926697801,-309.3774285374635,0.0,0.0,1.0,7.0,-18.940165089164687,18.940165089164687,36.013936566897684,-601.1782143391802,0.0,1.0,0.0,7.0,-90.03229043214401,90.03229043214401,24.32067205318689,-103.53333693832496,0.0,1.0,0.0,-99.38180868391852,-7.0,99.38180868391852,10.940315162781115,10466.476189389792,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,79.13804711442363,-79.13804711442363,37.988057582986094,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,64.37619082841425,-64.37619082841425,27.464607140973904,-103.33299400206556,1.0,0.0,0.0,11.113857355054114,-7.0,-11.113857355054114,19.754856858571582,-928.528966987256,0.0,1.0,0.0,7.0,-25.887865789017333,25.887865789017333,28.167280060101927,-735.1813903240867,0.0,0.0,1.0,7.0,-61.30888522611542,61.30888522611542,27.221989846901447,-983.1285263837733,0.0,0.0,1.0,-7.0,75.06562581985888,75.06562581985888,24.83887072333685,1079.4257105399774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,-20.133429129101614,20.133429129101614,29.55632050694328,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-7.0,-93.51323158291126,-93.51323158291126,44.492882169936024,-795.5266249840902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-7.0,87.84363173800647,87.84363173800647,19.528625093204216,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-7.0,-3.911377902373076,-3.911377902373076,18.233800186222588,642.2850674826568,0.0,0.0,1.0,-7.0,15.355642076932629,15.355642076932629,14.037939166850482,507.41592762751685,0.0,1.0,0.0,-118.97969417487046,-7.0,118.97969417487046,29.427904598622124,10500.608439397954,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-7.0,47.468342028516204,47.468342028516204,31.3703807990162,0.0,1.0,0.0,0.0,0.0,0.0,1.0,56.59562526700276,7.0,56.59562526700276,39.429158317654505,-2735.5004974918206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,-38.434769560031754,38.434769560031754,14.087578466850301,0.0,1.0,0.0,0.0,1.0,0.0,0.0,53.871212222307804,-7.0,-53.871212222307804,19.155210032343494,2021.5276276839663,0.0,1.0,0.0,35.08475968358219,-7.0,-35.08475968358219,29.206008109462147,1299.4746535075742,0.0,0.0,1.0,7.0,18.817702849181476,-18.817702849181476,23.435294244645494,400.7673068644926,1.0,0.0,0.0,80.37559043768783,7.0,80.37559043768783,20.28180787332376,3138.2172967240235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
116.6150909030336,7.0,116.6150909030336,14.02683959414091,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-9.984515711774879,-7.0,9.984515711774879,12.028881167243547,-746.414026338811,1.0,0.0,0.0,7.0,-103.42272905196522,103.42272905196522,11.628107586166191,-12109.650949834739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-7.0,-68.0360059744353,-68.0360059744353,36.34043958927322,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-7.0,-41.194497179570575,-41.194497179570575,49.41601727567766,-187.8905615640531,1.0,0.0,0.0,-6.822532753075187,7.0,-6.822532753075187,30.464027929526736,-513.177879149004,1.0,0.0,0.0,7.292964193690928,7.0,7.292964193690928,32.42199560309249,447.1841554532987,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-58.284413301408975,-7.0,58.284413301408975,40.53052471443541,0.0,1.0,0.0,0.0,0.0,1.0,0.0,62.87672739360332,-7.0,-62.87672739360332,38.38118435625588,848.1279848650861,0.0,0.0,1.0,7.0,60.94739459602927,-60.94739459602927,44.13723115292292,-3503.28313627903,1.0,0.0,0.0,-7.0,-40.70833389227821,-40.70833389227821,11.291376720137208,2323.661357389298,0.0,0.0,1.0,-38.33955274063748,7.0,-38.33955274063748,38.576680961415256,-676.3677622943252,0.0,1.0,0.0,-3.3081318538148636,-7.0,3.3081318538148636,47.0607223262992,384.8339701331588,0.0,0.0,1.0,-7.0,109.55253040108276,109.55253040108276,39.536451685486426,-6434.20496011188,0.0,1.0,0.0,1
-29.128082670648457,7.0,-29.128082670648457,41.4793064070366,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-66.70410627866525,7.0,-66.70410627866525,49.846722246307834,263.0321652561176,1.0,0.0,0.0,-59.46871890896772,7.0,-59.46871890896772,48.53369244441321,212.38445366823487,0.0,0.0,1.0,22.56517886544639,-7.0,-22.56517886544639,44.53076488346177,45.940326636414454,0.0,1.0,0.0,-2.2175207224184152,7.0,-2.2175207224184152,26.408769056883834,-188.3739336376103,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-51.989311711556304,-7.0,51.989311711556304,18.932698298704498,0.0,1.0,0.0,0.0,0.0,0.0,1.0,78.64826120535868,-7.0,-78.64826120535868,17.26227411059515,914.4630104184048,1.0,0.0,0.0,7.0,-26.00102714714855,26.00102714714855,20.08345093762624,1400.7755051737436,0.0,1.0,0.0,-7.0,27.045560333767177,27.045560333767177,46.88080550196412,-1455.0800666059245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-114.02590628202246,-7.0,114.02590628202246,40.796790688757014,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,77.20702828130098,-77.20702828130098,29.435843028897786,-8754.601371117084,1.0,0.0,0.0,7.0,-36.65112246011799,36.65112246011799,15.490735020507135,4228.177454768343,0.0,0.0,1.0,7.0,-99.44592500573543,99.44592500573543,22.270765957943546,11388.411724833022,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-7.0,77.0547505890504,77.0547505890504,11.980542298336188,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,33.99793462462758,-33.99793462462758,33.45862981078247,-777.3687964957459,0.0,0.0,1.0,28.29067663321175,7.0,28.29067663321175,12.463107119491399,-2228.9310319676074,1.0,0.0,0.0,-41.00966845985621,-7.0,41.00966845985621,36.55923944877126,3208.9897749138668,0.0,1.0,0.0,81.338842327846,7.0,81.338842327846,22.8790709191556,-6316.544208774269,0.0,1.0,0.0,-7.0,116.91782974659617,116.91782974659617,38.13567004646623,-279.0415541028203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20.346927280701514,7.0,20.346927280701514,32.8316005135745,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-7.0,34.943960221192675,34.943960221192675,44.53449658259163,760.0022175203338,1.0,0.0,0.0,7.0,-67.74208493493813,67.74208493493813,35.98638457507077,-1427.3432760142919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
101.96874543292067,7.0,101.96874543292067,39.921766468404385,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-98.07025982483862,7.0,-98.07025982483862,22.130314419069745,1400.273036804315,0.0,1.0,0.0,-60.32975410101247,-7.0,60.32975410101247,19.84241725939714,-291.4729393233574,1.0,0.0,0.0,-7.0,90.36807805701842,90.36807805701842,41.36045004434875,9263.719546658416,0.0,1.0,0.0,7.0,-106.28471638884304,106.28471638884304,32.682360959316,-10886.719188864106,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,-109.910568277693,109.910568277693,37.13194778812412,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-7.0,-61.64704976840614,-61.64704976840614,32.68981570664651,-1200.903326322694,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.948065529599278,7.0,2.948065529599278,29.525570667553694,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,-29.729231135121687,29.729231135121687,21.354262227175926,-136.64372153094186,0.0,1.0,0.0,-7.0,40.407977815990826,40.407977815990826,35.6368416949411,168.12536652013486,1.0,0.0,0.0,108.03482075400157,7.0,108.03482075400157,28.960529376736496,-735.6072865708161,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,43.34475247436777,-43.34475247436777,21.667623552759462,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-46.36713819587511,7.0,-46.36713819587511,28.132070995795672,2058.77212804501,1.0,0.0,0.0,7.0,-4.41756922138745,4.41756922138745,47.52394071734049,-334.33625187028656,1.0,0.0,0.0,-7.0,36.92722882060526,36.92722882060526,29.67575338479152,561.9038690648113,0.0,0.0,1.0,50.449922830431724,7.0,50.449922830431724,31.46841632529378,-2137.739417436019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,14.566132042602732,-14.566132042602732,24.649856891490973,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-7.0,-116.4028559519735,-116.4028559519735,22.460277927396355,-712.8570673655954,0.0,1.0,0.0,-7.0,2.2822394059177276,2.2822394059177276,34.18020243181698,117.93860013964321,0.0,0.0,1.0,-33.45015115942797,-7.0,33.45015115942797,12.753356079697209,438.2393186332486,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
